,value,Avg Temp,Min Temp,Max Temp
2019-05-26 12:00:00,159.86,31.56,28.61,37.22
2019-05-26 13:00:00,147.16983333333334,31.56,28.61,37.22
2019-05-26 14:00:00,115.0525,31.56,28.61,37.22
2019-05-26 15:00:00,109.86783333333332,31.56,28.61,37.22
2019-05-26 16:00:00,113.65,31.56,28.61,37.22
2019-05-26 17:00:00,117.067,31.56,28.61,37.22
2019-05-26 18:00:00,177.03966666666668,31.56,28.61,37.22
2019-05-26 19:00:00,180.661,31.56,28.61,37.22
2019-05-26 20:00:00,179.71,31.56,28.61,37.22
2019-05-26 21:00:00,149.15416666666667,31.56,28.61,37.22
2019-05-26 22:00:00,146.025,31.56,28.61,37.22
2019-05-26 23:00:00,135.44966666666667,31.56,28.61,37.22
2019-05-27 00:00:00,133.71483333333333,30.06,26.22,36.0
2019-05-27 01:00:00,132.69333333333333,30.06,26.22,36.0
2019-05-27 02:00:00,132.02933333333334,30.06,26.22,36.0
2019-05-27 03:00:00,132.5685,30.06,26.22,36.0
2019-05-27 04:00:00,141.76600000000002,30.06,26.22,36.0
2019-05-27 05:00:00,146.99333333333334,30.06,26.22,36.0
2019-05-27 06:00:00,118.63733333333332,30.06,26.22,36.0
2019-05-27 07:00:00,275.09816666666666,30.06,26.22,36.0
2019-05-27 08:00:00,755.0218333333333,30.06,26.22,36.0
2019-05-27 09:00:00,715.3271666666666,30.06,26.22,36.0
2019-05-27 10:00:00,695.634,30.06,26.22,36.0
2019-05-27 11:00:00,562.9541666666667,30.06,26.22,36.0
2019-05-27 12:00:00,222.7115,30.06,26.22,36.0
2019-05-27 13:00:00,717.4085,30.06,26.22,36.0
2019-05-27 14:00:00,686.7781666666667,30.06,26.22,36.0
2019-05-27 15:00:00,713.0913333333334,30.06,26.22,36.0
2019-05-27 16:00:00,561.6278333333333,30.06,26.22,36.0
2019-05-27 17:00:00,383.5556666666667,30.06,26.22,36.0
2019-05-27 18:00:00,330.4245,30.06,26.22,36.0
2019-05-27 19:00:00,270.58633333333336,30.06,26.22,36.0
2019-05-27 20:00:00,199.22566666666663,30.06,26.22,36.0
2019-05-27 21:00:00,152.61166666666668,30.06,26.22,36.0
2019-05-27 22:00:00,145.36450000000002,30.06,26.22,36.0
2019-05-27 23:00:00,132.13133333333334,30.06,26.22,36.0
2019-05-28 00:00:00,128.845,29.78,26.0,34.61
2019-05-28 01:00:00,126.74483333333336,29.78,26.0,34.61
2019-05-28 02:00:00,125.91566666666668,29.78,26.0,34.61
2019-05-28 03:00:00,127.07966666666668,29.78,26.0,34.61
2019-05-28 04:00:00,135.58716666666666,29.78,26.0,34.61
2019-05-28 05:00:00,143.628,29.78,26.0,34.61
2019-05-28 06:00:00,151.39166666666668,29.78,26.0,34.61
2019-05-28 07:00:00,286.7573333333333,29.78,26.0,34.61
2019-05-28 08:00:00,716.8715,29.78,26.0,34.61
2019-05-28 09:00:00,664.6596666666667,29.78,26.0,34.61
2019-05-28 10:00:00,670.7521666666668,29.78,26.0,34.61
2019-05-28 11:00:00,567.054,29.78,26.0,34.61
2019-05-28 12:00:00,261.652,29.78,26.0,34.61
2019-05-28 13:00:00,731.88,29.78,26.0,34.61
2019-05-28 14:00:00,683.0131666666667,29.78,26.0,34.61
2019-05-28 15:00:00,651.133,29.78,26.0,34.61
2019-05-28 16:00:00,562.5591666666667,29.78,26.0,34.61
2019-05-28 17:00:00,358.6598333333333,29.78,26.0,34.61
2019-05-28 18:00:00,326.5641666666667,29.78,26.0,34.61
2019-05-28 19:00:00,311.3453333333334,29.78,26.0,34.61
2019-05-28 20:00:00,239.75033333333332,29.78,26.0,34.61
2019-05-28 21:00:00,174.6535,29.78,26.0,34.61
2019-05-28 22:00:00,153.61516666666665,29.78,26.0,34.61
2019-05-28 23:00:00,131.61816666666667,29.78,26.0,34.61
2019-05-29 00:00:00,122.656,30.06,25.72,36.28
2019-05-29 01:00:00,117.65816666666667,30.06,25.72,36.28
2019-05-29 02:00:00,117.19566666666668,30.06,25.72,36.28
2019-05-29 03:00:00,114.75133333333332,30.06,25.72,36.28
2019-05-29 04:00:00,124.6675,30.06,25.72,36.28
2019-05-29 05:00:00,130.12366666666668,30.06,25.72,36.28
2019-05-29 06:00:00,124.38166666666666,30.06,25.72,36.28
2019-05-29 07:00:00,283.91516666666666,30.06,25.72,36.28
2019-05-29 08:00:00,648.5338333333333,30.06,25.72,36.28
2019-05-29 09:00:00,633.2153333333333,30.06,25.72,36.28
2019-05-29 10:00:00,653.3856666666667,30.06,25.72,36.28
2019-05-29 11:00:00,542.4896666666667,30.06,25.72,36.28
2019-05-29 12:00:00,259.72883333333334,30.06,25.72,36.28
2019-05-29 13:00:00,696.9770000000001,30.06,25.72,36.28
2019-05-29 14:00:00,642.2763333333334,30.06,25.72,36.28
2019-05-29 15:00:00,619.3373333333333,30.06,25.72,36.28
2019-05-29 16:00:00,521.465,30.06,25.72,36.28
2019-05-29 17:00:00,288.92100000000005,30.06,25.72,36.28
2019-05-29 18:00:00,298.3131666666667,30.06,25.72,36.28
2019-05-29 19:00:00,309.4556666666667,30.06,25.72,36.28
2019-05-29 20:00:00,283.93433333333337,30.06,25.72,36.28
2019-05-29 21:00:00,179.22733333333335,30.06,25.72,36.28
2019-05-29 22:00:00,171.70666666666668,30.06,25.72,36.28
2019-05-29 23:00:00,161.491,30.06,25.72,36.28
2019-05-30 00:00:00,159.66716666666667,27.33,25.5,32.0
2019-05-30 01:00:00,156.7466666666667,27.33,25.5,32.0
2019-05-30 02:00:00,148.878,27.33,25.5,32.0
2019-05-30 03:00:00,137.138,27.33,25.5,32.0
2019-05-30 04:00:00,158.89033333333333,27.33,25.5,32.0
2019-05-30 05:00:00,156.0366666666667,27.33,25.5,32.0
2019-05-30 06:00:00,115.76633333333332,27.33,25.5,32.0
2019-05-30 07:00:00,292.4043333333333,27.33,25.5,32.0
2019-05-30 08:00:00,643.663,27.33,25.5,32.0
2019-05-30 09:00:00,561.8123333333333,27.33,25.5,32.0
2019-05-30 10:00:00,543.4326666666667,27.33,25.5,32.0
2019-05-30 11:00:00,457.3338333333333,27.33,25.5,32.0
2019-05-30 12:00:00,255.55650000000003,27.33,25.5,32.0
2019-05-30 13:00:00,575.0638333333334,27.33,25.5,32.0
2019-05-30 14:00:00,525.4211666666666,27.33,25.5,32.0
2019-05-30 15:00:00,520.4818333333334,27.33,25.5,32.0
2019-05-30 16:00:00,421.7691666666667,27.33,25.5,32.0
2019-05-30 17:00:00,259.19166666666666,27.33,25.5,32.0
2019-05-30 18:00:00,301.428,27.33,25.5,32.0
2019-05-30 19:00:00,272.62833333333333,27.33,25.5,32.0
2019-05-30 20:00:00,184.014,27.33,25.5,32.0
2019-05-30 21:00:00,168.57316666666665,27.33,25.5,32.0
2019-05-30 22:00:00,165.022,27.33,25.5,32.0
2019-05-30 23:00:00,148.17433333333335,27.33,25.5,32.0
2019-05-31 00:00:00,144.70983333333334,30.89,25.5,36.61
2019-05-31 01:00:00,118.449,30.89,25.5,36.61
2019-05-31 02:00:00,86.03033333333333,30.89,25.5,36.61
2019-05-31 03:00:00,89.3935,30.89,25.5,36.61
2019-05-31 04:00:00,114.7755,30.89,25.5,36.61
2019-05-31 05:00:00,117.29916666666666,30.89,25.5,36.61
2019-05-31 06:00:00,146.01733333333334,30.89,25.5,36.61
2019-05-31 07:00:00,284.6175,30.89,25.5,36.61
2019-05-31 08:00:00,617.2080000000001,30.89,25.5,36.61
2019-05-31 09:00:00,617.4026666666667,30.89,25.5,36.61
2019-05-31 10:00:00,625.8701666666667,30.89,25.5,36.61
2019-05-31 11:00:00,527.5503333333334,30.89,25.5,36.61
2019-05-31 12:00:00,289.85900000000004,30.89,25.5,36.61
2019-05-31 13:00:00,672.0503333333334,30.89,25.5,36.61
2019-05-31 14:00:00,638.6830000000001,30.89,25.5,36.61
2019-05-31 15:00:00,645.2655,30.89,25.5,36.61
2019-05-31 16:00:00,534.279,30.89,25.5,36.61
2019-05-31 17:00:00,364.909,30.89,25.5,36.61
2019-05-31 18:00:00,377.1903333333333,30.89,25.5,36.61
2019-05-31 19:00:00,335.622,30.89,25.5,36.61
2019-05-31 20:00:00,300.1261666666667,30.89,25.5,36.61
2019-05-31 21:00:00,230.45633333333333,30.89,25.5,36.61
2019-05-31 22:00:00,187.88583333333327,30.89,25.5,36.61
2019-05-31 23:00:00,174.543,30.89,25.5,36.61
2019-06-01 00:00:00,151.721,31.22,28.28,35.0
2019-06-01 01:00:00,154.76966666666667,31.22,28.28,35.0
2019-06-01 02:00:00,140.70566666666667,31.22,28.28,35.0
2019-06-01 03:00:00,142.19750000000002,31.22,28.28,35.0
2019-06-01 04:00:00,151.35866666666666,31.22,28.28,35.0
2019-06-01 05:00:00,150.40983333333332,31.22,28.28,35.0
2019-06-01 06:00:00,96.93833333333332,31.22,28.28,35.0
2019-06-01 07:00:00,117.74066666666668,31.22,28.28,35.0
2019-06-01 08:00:00,178.77883333333332,31.22,28.28,35.0
2019-06-01 09:00:00,187.13333333333333,31.22,28.28,35.0
2019-06-01 10:00:00,196.293,31.22,28.28,35.0
2019-06-01 11:00:00,178.73416666666668,31.22,28.28,35.0
2019-06-01 12:00:00,163.9145,31.22,28.28,35.0
2019-06-01 13:00:00,200.6593333333333,31.22,28.28,35.0
2019-06-01 14:00:00,201.58,31.22,28.28,35.0
2019-06-01 15:00:00,202.47833333333332,31.22,28.28,35.0
2019-06-01 16:00:00,205.8675,31.22,28.28,35.0
2019-06-01 17:00:00,155.47983333333335,31.22,28.28,35.0
2019-06-01 18:00:00,202.6816666666667,31.22,28.28,35.0
2019-06-01 19:00:00,190.83266666666668,31.22,28.28,35.0
2019-06-01 20:00:00,186.87983333333332,31.22,28.28,35.0
2019-06-01 21:00:00,159.00816666666665,31.22,28.28,35.0
2019-06-01 22:00:00,156.4755,31.22,28.28,35.0
2019-06-01 23:00:00,145.17299999999997,31.22,28.28,35.0
2019-06-02 00:00:00,144.609,30.61,26.61,34.72
2019-06-02 01:00:00,144.85333333333335,30.61,26.61,34.72
2019-06-02 02:00:00,143.14433333333332,30.61,26.61,34.72
2019-06-02 03:00:00,143.02416666666667,30.61,26.61,34.72
2019-06-02 04:00:00,147.08866666666663,30.61,26.61,34.72
2019-06-02 05:00:00,144.1326666666667,30.61,26.61,34.72
2019-06-02 06:00:00,101.55,30.61,26.61,34.72
2019-06-02 07:00:00,98.8325,30.61,26.61,34.72
2019-06-02 08:00:00,115.19733333333332,30.61,26.61,34.72
2019-06-02 09:00:00,124.90633333333334,30.61,26.61,34.72
2019-06-02 10:00:00,107.13483333333332,30.61,26.61,34.72
2019-06-02 11:00:00,109.31066666666668,30.61,26.61,34.72
2019-06-02 12:00:00,100.709,30.61,26.61,34.72
2019-06-02 13:00:00,94.87483333333331,30.61,26.61,34.72
2019-06-02 14:00:00,89.48783333333333,30.61,26.61,34.72
2019-06-02 15:00:00,52.36533333333333,30.61,26.61,34.72
2019-06-02 16:00:00,95.70333333333332,30.61,26.61,34.72
2019-06-02 17:00:00,128.113,30.61,26.61,34.72
2019-06-02 18:00:00,180.097,30.61,26.61,34.72
2019-06-02 19:00:00,183.93733333333333,30.61,26.61,34.72
2019-06-02 20:00:00,183.528,30.61,26.61,34.72
2019-06-02 21:00:00,150.01066666666668,30.61,26.61,34.72
2019-06-02 22:00:00,150.1865,30.61,26.61,34.72
2019-06-02 23:00:00,141.53866666666667,30.61,26.61,34.72
2019-06-03 00:00:00,140.73383333333334,31.72,27.78,36.0
2019-06-03 01:00:00,138.3718333333333,31.72,27.78,36.0
2019-06-03 02:00:00,135.53466666666665,31.72,27.78,36.0
2019-06-03 03:00:00,135.4425,31.72,27.78,36.0
2019-06-03 04:00:00,142.51433333333335,31.72,27.78,36.0
2019-06-03 05:00:00,139.93483333333333,31.72,27.78,36.0
2019-06-03 06:00:00,103.19433333333332,31.72,27.78,36.0
2019-06-03 07:00:00,91.64666666666668,31.72,27.78,36.0
2019-06-03 08:00:00,126.7915,31.72,27.78,36.0
2019-06-03 09:00:00,133.9,31.72,27.78,36.0
2019-06-03 10:00:00,132.1515,31.72,27.78,36.0
2019-06-03 11:00:00,137.45916666666665,31.72,27.78,36.0
2019-06-03 12:00:00,135.02083333333334,31.72,27.78,36.0
2019-06-03 13:00:00,136.96349999999998,31.72,27.78,36.0
2019-06-03 14:00:00,138.76133333333334,31.72,27.78,36.0
2019-06-03 15:00:00,135.119,31.72,27.78,36.0
2019-06-03 16:00:00,142.122,31.72,27.78,36.0
2019-06-03 17:00:00,144.62533333333334,31.72,27.78,36.0
2019-06-03 18:00:00,182.55616666666668,31.72,27.78,36.0
2019-06-03 19:00:00,181.0006666666667,31.72,27.78,36.0
2019-06-03 20:00:00,180.9933333333333,31.72,27.78,36.0
2019-06-03 21:00:00,157.0765,31.72,27.78,36.0
2019-06-03 22:00:00,141.5608333333333,31.72,27.78,36.0
2019-06-03 23:00:00,130.64600000000002,31.72,27.78,36.0
2019-06-04 00:00:00,131.145,32.06,29.28,35.5
2019-06-04 01:00:00,131.40016666666668,32.06,29.28,35.5
2019-06-04 02:00:00,131.59733333333332,32.06,29.28,35.5
2019-06-04 03:00:00,132.2715,32.06,29.28,35.5
2019-06-04 04:00:00,141.77700000000002,32.06,29.28,35.5
2019-06-04 05:00:00,149.672,32.06,29.28,35.5
2019-06-04 06:00:00,157.33249999999998,32.06,29.28,35.5
2019-06-04 07:00:00,324.48383333333334,32.06,29.28,35.5
2019-06-04 08:00:00,822.5775,32.06,29.28,35.5
2019-06-04 09:00:00,822.3354999999999,32.06,29.28,35.5
2019-06-04 10:00:00,791.9698333333333,32.06,29.28,35.5
2019-06-04 11:00:00,648.5436666666667,32.06,29.28,35.5
2019-06-04 12:00:00,317.2105,32.06,29.28,35.5
2019-06-04 13:00:00,797.9385,32.06,29.28,35.5
2019-06-04 14:00:00,779.1761666666666,32.06,29.28,35.5
2019-06-04 15:00:00,772.5895,32.06,29.28,35.5
2019-06-04 16:00:00,602.0708333333333,32.06,29.28,35.5
2019-06-04 17:00:00,235.774,32.06,29.28,35.5
2019-06-04 18:00:00,238.7911666666667,32.06,29.28,35.5
2019-06-04 19:00:00,222.884,32.06,29.28,35.5
2019-06-04 20:00:00,197.5125,32.06,29.28,35.5
2019-06-04 21:00:00,157.4805,32.06,29.28,35.5
2019-06-04 22:00:00,151.7146666666667,32.06,29.28,35.5
2019-06-04 23:00:00,146.08983333333333,32.06,29.28,35.5
2019-06-05 00:00:00,126.9765,30.22,26.0,36.0
2019-06-05 01:00:00,108.52416666666666,30.22,26.0,36.0
2019-06-05 02:00:00,108.03016666666667,30.22,26.0,36.0
2019-06-05 03:00:00,97.87666666666668,30.22,26.0,36.0
2019-06-05 04:00:00,110.90066666666668,30.22,26.0,36.0
2019-06-05 05:00:00,122.27066666666666,30.22,26.0,36.0
2019-06-05 06:00:00,124.86816666666668,30.22,26.0,36.0
2019-06-05 07:00:00,317.13266666666664,30.22,26.0,36.0
2019-06-05 08:00:00,830.6036666666666,30.22,26.0,36.0
2019-06-05 09:00:00,765.5586666666666,30.22,26.0,36.0
2019-06-05 10:00:00,720.559,30.22,26.0,36.0
2019-06-05 11:00:00,587.8915,30.22,26.0,36.0
2019-06-05 12:00:00,327.1131666666667,30.22,26.0,36.0
2019-06-05 13:00:00,734.5786666666667,30.22,26.0,36.0
2019-06-05 14:00:00,671.8378333333334,30.22,26.0,36.0
2019-06-05 15:00:00,622.1591666666667,30.22,26.0,36.0
2019-06-05 16:00:00,554.3333333333334,30.22,26.0,36.0
2019-06-05 17:00:00,328.40683333333334,30.22,26.0,36.0
2019-06-05 18:00:00,289.94516666666664,30.22,26.0,36.0
2019-06-05 19:00:00,278.37183333333337,30.22,26.0,36.0
2019-06-05 20:00:00,218.20833333333331,30.22,26.0,36.0
2019-06-05 21:00:00,189.089,30.22,26.0,36.0
2019-06-05 22:00:00,165.51283333333333,30.22,26.0,36.0
2019-06-05 23:00:00,154.97516666666667,30.22,26.0,36.0
2019-06-06 00:00:00,147.42300000000003,28.78,25.72,34.61
2019-06-06 01:00:00,144.60533333333333,28.78,25.72,34.61
2019-06-06 02:00:00,143.65483333333336,28.78,25.72,34.61
2019-06-06 03:00:00,142.7545,28.78,25.72,34.61
2019-06-06 04:00:00,151.44916666666668,28.78,25.72,34.61
2019-06-06 05:00:00,118.31616666666667,28.78,25.72,34.61
2019-06-06 06:00:00,139.6295,28.78,25.72,34.61
2019-06-06 07:00:00,289.045,28.78,25.72,34.61
2019-06-06 08:00:00,678.3065,28.78,25.72,34.61
2019-06-06 09:00:00,660.9548333333333,28.78,25.72,34.61
2019-06-06 10:00:00,660.5053333333333,28.78,25.72,34.61
2019-06-06 11:00:00,552.081,28.78,25.72,34.61
2019-06-06 12:00:00,264.22133333333335,28.78,25.72,34.61
2019-06-06 13:00:00,694.2306666666667,28.78,25.72,34.61
2019-06-06 14:00:00,668.4228333333334,28.78,25.72,34.61
2019-06-06 15:00:00,552.7248333333333,28.78,25.72,34.61
2019-06-06 16:00:00,466.9865,28.78,25.72,34.61
2019-06-06 17:00:00,286.2188333333333,28.78,25.72,34.61
2019-06-06 18:00:00,282.86066666666665,28.78,25.72,34.61
2019-06-06 19:00:00,266.23066666666665,28.78,25.72,34.61
2019-06-06 20:00:00,210.37733333333333,28.78,25.72,34.61
2019-06-06 21:00:00,166.66216666666668,28.78,25.72,34.61
2019-06-06 22:00:00,163.13033333333337,28.78,25.72,34.61
2019-06-06 23:00:00,154.593,28.78,25.72,34.61
2019-06-07 00:00:00,145.261,27.72,25.5,34.0
2019-06-07 01:00:00,146.85183333333333,27.72,25.5,34.0
2019-06-07 02:00:00,149.6726666666667,27.72,25.5,34.0
2019-06-07 03:00:00,146.29066666666668,27.72,25.5,34.0
2019-06-07 04:00:00,116.40866666666668,27.72,25.5,34.0
2019-06-07 05:00:00,137.569,27.72,25.5,34.0
2019-06-07 06:00:00,95.59333333333332,27.72,25.5,34.0
2019-06-07 07:00:00,289.35166666666663,27.72,25.5,34.0
2019-06-07 08:00:00,684.9813333333333,27.72,25.5,34.0
2019-06-07 09:00:00,625.4735000000001,27.72,25.5,34.0
2019-06-07 10:00:00,619.8786666666667,27.72,25.5,34.0
2019-06-07 11:00:00,513.8185,27.72,25.5,34.0
2019-06-07 12:00:00,215.12983333333332,27.72,25.5,34.0
2019-06-07 13:00:00,597.3023333333333,27.72,25.5,34.0
2019-06-07 14:00:00,482.49233333333336,27.72,25.5,34.0
2019-06-07 15:00:00,475.5918333333333,27.72,25.5,34.0
2019-06-07 16:00:00,489.08433333333335,27.72,25.5,34.0
2019-06-07 17:00:00,343.97433333333333,27.72,25.5,34.0
2019-06-07 18:00:00,341.12583333333333,27.72,25.5,34.0
2019-06-07 19:00:00,326.5745,27.72,25.5,34.0
2019-06-07 20:00:00,276.9735,27.72,25.5,34.0
2019-06-07 21:00:00,183.71633333333332,27.72,25.5,34.0
2019-06-07 22:00:00,135.5225,27.72,25.5,34.0
2019-06-07 23:00:00,120.86283333333331,27.72,25.5,34.0
2019-06-08 00:00:00,119.858,30.0,25.72,35.28
2019-06-08 01:00:00,120.91133333333332,30.0,25.72,35.28
2019-06-08 02:00:00,121.67916666666666,30.0,25.72,35.28
2019-06-08 03:00:00,105.50366666666667,30.0,25.72,35.28
2019-06-08 04:00:00,114.32,30.0,25.72,35.28
2019-06-08 05:00:00,113.39366666666666,30.0,25.72,35.28
2019-06-08 06:00:00,96.30883333333333,30.0,25.72,35.28
2019-06-08 07:00:00,89.54816666666666,30.0,25.72,35.28
2019-06-08 08:00:00,133.7685,30.0,25.72,35.28
2019-06-08 09:00:00,189.44016666666667,30.0,25.72,35.28
2019-06-08 10:00:00,186.022,30.0,25.72,35.28
2019-06-08 11:00:00,184.7595,30.0,25.72,35.28
2019-06-08 12:00:00,181.06116666666668,30.0,25.72,35.28
2019-06-08 13:00:00,191.4393333333333,30.0,25.72,35.28
2019-06-08 14:00:00,155.07999999999998,30.0,25.72,35.28
2019-06-08 15:00:00,154.28633333333337,30.0,25.72,35.28
2019-06-08 16:00:00,106.86416666666668,30.0,25.72,35.28
2019-06-08 17:00:00,134.79683333333332,30.0,25.72,35.28
2019-06-08 18:00:00,176.36283333333333,30.0,25.72,35.28
2019-06-08 19:00:00,187.75466666666668,30.0,25.72,35.28
2019-06-08 20:00:00,184.0211666666667,30.0,25.72,35.28
2019-06-08 21:00:00,160.61216666666667,30.0,25.72,35.28
2019-06-08 22:00:00,158.85316666666668,30.0,25.72,35.28
2019-06-08 23:00:00,149.98166666666663,30.0,25.72,35.28
2019-06-09 00:00:00,149.62133333333335,29.72,27.0,33.78
2019-06-09 01:00:00,144.5395,29.72,27.0,33.78
2019-06-09 02:00:00,125.56383333333336,29.72,27.0,33.78
2019-06-09 03:00:00,109.84283333333336,29.72,27.0,33.78
2019-06-09 04:00:00,151.3485,29.72,27.0,33.78
2019-06-09 05:00:00,139.76016666666666,29.72,27.0,33.78
2019-06-09 06:00:00,94.07483333333332,29.72,27.0,33.78
2019-06-09 07:00:00,48.68766666666667,29.72,27.0,33.78
2019-06-09 08:00:00,130.34949999999998,29.72,27.0,33.78
2019-06-09 09:00:00,137.25616666666664,29.72,27.0,33.78
2019-06-09 10:00:00,148.2275,29.72,27.0,33.78
2019-06-09 11:00:00,134.57633333333334,29.72,27.0,33.78
2019-06-09 12:00:00,130.927,29.72,27.0,33.78
2019-06-09 13:00:00,135.79183333333333,29.72,27.0,33.78
2019-06-09 14:00:00,138.69666666666666,29.72,27.0,33.78
2019-06-09 15:00:00,136.872,29.72,27.0,33.78
2019-06-09 16:00:00,170.61333333333332,29.72,27.0,33.78
2019-06-09 17:00:00,174.20883333333333,29.72,27.0,33.78
2019-06-09 18:00:00,188.5055,29.72,27.0,33.78
2019-06-09 19:00:00,187.0881666666667,29.72,27.0,33.78
2019-06-09 20:00:00,186.5515,29.72,27.0,33.78
2019-06-09 21:00:00,155.20083333333335,29.72,27.0,33.78
2019-06-09 22:00:00,152.5515,29.72,27.0,33.78
2019-06-09 23:00:00,144.2483333333333,29.72,27.0,33.78
2019-06-10 00:00:00,142.82833333333335,30.94,27.0,34.78
2019-06-10 01:00:00,142.90883333333335,30.94,27.0,34.78
2019-06-10 02:00:00,142.9145,30.94,27.0,34.78
2019-06-10 03:00:00,111.28233333333334,30.94,27.0,34.78
2019-06-10 04:00:00,145.56466666666668,30.94,27.0,34.78
2019-06-10 05:00:00,128.23566666666667,30.94,27.0,34.78
2019-06-10 06:00:00,87.891,30.94,27.0,34.78
2019-06-10 07:00:00,277.2303333333333,30.94,27.0,34.78
2019-06-10 08:00:00,763.269,30.94,27.0,34.78
2019-06-10 09:00:00,683.6393333333333,30.94,27.0,34.78
2019-06-10 10:00:00,657.7669999999999,30.94,27.0,34.78
2019-06-10 11:00:00,529.9111666666666,30.94,27.0,34.78
2019-06-10 12:00:00,210.8655,30.94,27.0,34.78
2019-06-10 13:00:00,678.2343333333333,30.94,27.0,34.78
2019-06-10 14:00:00,657.9083333333333,30.94,27.0,34.78
2019-06-10 15:00:00,656.9546666666666,30.94,27.0,34.78
2019-06-10 16:00:00,523.5668333333334,30.94,27.0,34.78
2019-06-10 17:00:00,268.115,30.94,27.0,34.78
2019-06-10 18:00:00,308.11016666666666,30.94,27.0,34.78
2019-06-10 19:00:00,294.4993333333333,30.94,27.0,34.78
2019-06-10 20:00:00,243.6145,30.94,27.0,34.78
2019-06-10 21:00:00,205.362,30.94,27.0,34.78
2019-06-10 22:00:00,198.44366666666667,30.94,27.0,34.78
2019-06-10 23:00:00,170.30583333333334,30.94,27.0,34.78
2019-06-11 00:00:00,165.17083333333332,28.89,27.22,31.0
2019-06-11 01:00:00,164.89533333333335,28.89,27.22,31.0
2019-06-11 02:00:00,161.34,28.89,27.22,31.0
2019-06-11 03:00:00,166.204,28.89,27.22,31.0
2019-06-11 04:00:00,153.71133333333333,28.89,27.22,31.0
2019-06-11 05:00:00,160.0631666666667,28.89,27.22,31.0
2019-06-11 06:00:00,146.41483333333335,28.89,27.22,31.0
2019-06-11 07:00:00,336.6041666666667,28.89,27.22,31.0
2019-06-11 08:00:00,740.7284999999999,28.89,27.22,31.0
2019-06-11 09:00:00,654.747,28.89,27.22,31.0
2019-06-11 10:00:00,622.7108333333333,28.89,27.22,31.0
2019-06-11 11:00:00,490.3933333333334,28.89,27.22,31.0
2019-06-11 12:00:00,264.6605,28.89,27.22,31.0
2019-06-11 13:00:00,621.8683333333333,28.89,27.22,31.0
2019-06-11 14:00:00,597.5555,28.89,27.22,31.0
2019-06-11 15:00:00,591.3095,28.89,27.22,31.0
2019-06-11 16:00:00,474.5395,28.89,27.22,31.0
2019-06-11 17:00:00,241.5761666666667,28.89,27.22,31.0
2019-06-11 18:00:00,282.8101666666667,28.89,27.22,31.0
2019-06-11 19:00:00,269.02183333333335,28.89,27.22,31.0
2019-06-11 20:00:00,220.2895,28.89,27.22,31.0
2019-06-11 21:00:00,178.903,28.89,27.22,31.0
2019-06-11 22:00:00,134.2335,28.89,27.22,31.0
2019-06-11 23:00:00,100.788,28.89,27.22,31.0
2019-06-12 00:00:00,93.0925,30.67,27.72,34.61
2019-06-12 01:00:00,93.76566666666668,30.67,27.72,34.61
2019-06-12 02:00:00,93.7125,30.67,27.72,34.61
2019-06-12 03:00:00,92.14333333333336,30.67,27.72,34.61
2019-06-12 04:00:00,98.9795,30.67,27.72,34.61
2019-06-12 05:00:00,108.17266666666666,30.67,27.72,34.61
2019-06-12 06:00:00,119.6865,30.67,27.72,34.61
2019-06-12 07:00:00,281.6811666666666,30.67,27.72,34.61
2019-06-12 08:00:00,647.856,30.67,27.72,34.61
2019-06-12 09:00:00,584.3556666666667,30.67,27.72,34.61
2019-06-12 10:00:00,583.072,30.67,27.72,34.61
2019-06-12 11:00:00,482.4101666666666,30.67,27.72,34.61
2019-06-12 12:00:00,212.77016666666665,30.67,27.72,34.61
2019-06-12 13:00:00,632.5405,30.67,27.72,34.61
2019-06-12 14:00:00,594.4633333333334,30.67,27.72,34.61
2019-06-12 15:00:00,563.5865,30.67,27.72,34.61
2019-06-12 16:00:00,479.9748333333334,30.67,27.72,34.61
2019-06-12 17:00:00,218.2235,30.67,27.72,34.61
2019-06-12 18:00:00,220.31266666666667,30.67,27.72,34.61
2019-06-12 19:00:00,223.0546666666667,30.67,27.72,34.61
2019-06-12 20:00:00,207.4095,30.67,27.72,34.61
2019-06-12 21:00:00,189.21716666666669,30.67,27.72,34.61
2019-06-12 22:00:00,181.0483333333333,30.67,27.72,34.61
2019-06-12 23:00:00,167.73216666666667,30.67,27.72,34.61
2019-06-13 00:00:00,164.64416666666668,31.11,29.11,35.0
2019-06-13 01:00:00,146.0035,31.11,29.11,35.0
2019-06-13 02:00:00,142.326,31.11,29.11,35.0
2019-06-13 03:00:00,141.75,31.11,29.11,35.0
2019-06-13 04:00:00,151.75133333333332,31.11,29.11,35.0
2019-06-13 05:00:00,156.88316666666665,31.11,29.11,35.0
2019-06-13 06:00:00,179.31966666666668,31.11,29.11,35.0
2019-06-13 07:00:00,336.25533333333334,31.11,29.11,35.0
2019-06-13 08:00:00,726.649,31.11,29.11,35.0
2019-06-13 09:00:00,661.67,31.11,29.11,35.0
2019-06-13 10:00:00,639.1591666666667,31.11,29.11,35.0
2019-06-13 11:00:00,527.2105,31.11,29.11,35.0
2019-06-13 12:00:00,260.86083333333335,31.11,29.11,35.0
2019-06-13 13:00:00,686.0735000000001,31.11,29.11,35.0
2019-06-13 14:00:00,634.1073333333334,31.11,29.11,35.0
2019-06-13 15:00:00,633.2906666666667,31.11,29.11,35.0
2019-06-13 16:00:00,519.1901666666666,31.11,29.11,35.0
