DateTime,value,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,IMF_11,IMF_12,IMF_13
2019-04-28 23:00:00,118.262,-1.6297689750106514,-6.244635952766705,126.13640492777736,17.797477596346504,-98.6124026896305,-81.1889539864493,-71.42675606272137,19.453687246582803,44.70838813164029,17.165847219255404,-0.03721095217430315,21.37905246107327,242.74342327417912
2019-04-29 00:00:00,114.55866666666668,-46.5077357310811,21.907749789451838,139.15865260829594,-19.933252049053095,-99.48859602339894,-68.7646851958227,-67.27534283700749,20.198867791126276,44.21363046992187,17.114154775177475,-0.01906834316337469,21.38969155849359,242.74075475527263
2019-04-29 01:00:00,119.53633333333332,-42.92918195806784,17.88233374393665,144.5831815474645,-57.7757204659845,-94.56469702400636,-55.170733362871125,-63.06263564731012,20.93780547049354,43.71571749841176,17.0617340861834,-0.0009444298212057944,21.400327523424835,242.73808621814996
2019-04-29 02:00:00,113.6495,-0.36072088983906014,-14.058654334886018,128.06887522472508,-89.04476968102847,-83.52611103597769,-40.64691164193612,-58.79478302128992,21.67052206634752,43.21472297729212,17.00858996512214,0.017160712003547962,21.41096035508683,242.7354176629131
2019-04-29 03:00:00,118.96933333333332,1.9741164601037107,-15.271717706753206,132.26693457998283,-107.02533595462813,-66.06700168049508,-25.454180676839606,-54.477933486608144,22.39703936035122,42.71072066674517,16.954727224842827,0.035247006462396646,21.421590052699383,242.73274908966374
2019-04-29 04:00:00,126.23433333333334,4.0561561529148635,-10.411211608723981,132.58938878914245,-105.34719397643798,-42.36950993740202,-9.853501111404043,-50.118235570925194,23.11737913416768,42.20378432695327,16.900150678194194,0.05331437770668557,21.432216615482037,242.73008049850387
2019-04-29 05:00:00,112.578,-7.17646393703925,2.570158341457752,-5.862245386669416,123.04655098225092,-14.119099729107909,5.894166410548699,-45.7218378019023,23.83156316946013,41.69398771809831,16.844865138025263,0.07136274988803737,21.44284004265454,242.72741188953538
2019-04-29 06:00:00,105.45966666666666,-10.588183372147002,0.7970770742590727,115.25077296455459,123.04655098225092,16.63041072787061,21.527861245196334,-41.29488870719984,24.539613247891257,41.181404600362804,16.788875417184713,0.0893920471579095,21.453460333436826,242.72474326286
2019-04-29 07:00:00,219.21483333333333,48.57505737910343,25.14997760371572,15.234535810378954,130.25526254013522,47.82520321701756,36.78662274871698,-36.84353681447913,25.241551151124433,40.66610873392886,16.732186328521664,0.10740219366775805,21.46407748704826,242.72207461857963
2019-04-29 08:00:00,763.2338333333333,252.10035725954214,201.01852106440475,310.11495500938645,130.25526254013522,77.41145952181668,51.40949027728811,-32.37393065140068,25.93739866082254,40.14817387897861,16.674802684884924,0.12539311356898275,21.474691502708776,242.7194059567962
2019-04-29 09:00:00,749.9013333333334,280.17078340800634,174.07073992886848,295.65980999645853,111.92784708089648,103.33536142575085,65.13550318708806,-27.892218745625506,26.62717755864886,39.62767379569439,16.616729299123392,0.14336473101326552,21.485302379637837,242.71673727761168
2019-04-29 10:00:00,735.3418333333334,-37.27756304106855,364.2344199613231,408.38497641307885,141.21997042596547,123.54309071230446,77.70370083429424,-23.40454962481426,27.31090962626608,39.104682244258214,16.557970984086083,0.1613169701517203,21.495910117055494,242.71406858112783
2019-04-29 11:00:00,613.5343333333333,61.074846330705455,131.3577472364087,421.1017397662191,152.68451656271998,135.98082916496114,88.8531225750848,-18.917071816627903,27.988616645337398,38.5792729848526,16.498532552621732,0.17924975513608743,21.50651471418128,242.71139986744646
